"","num","true","CAL","LASSO_CAL","LASSO_AIPW","LASSO_IPW","LASSO_REG","CAL_se","LASSO_CAL_se","AIPW_sand_se","LASSO_AIPW_se","AIPW_bs_se","LASSO_IPW_se","IPW_bs_se","LASSO_REG_se","REG_bs_se","LASSO_AIPW_sand_se","LASSO_AIPW_bs_se","LASSO_IPW_bs_se","LASSO_REG_bs_se","RF_AIPW","RF_AIPW_se","RF_TMLE","RF_TMLE_se","RF_AIPW_DUAL","RF_AIPW_DUAL_se","RF_TMLE_DUAL","RF_TMLE_DUAL_se"
"1",1,0.1405231,0.146347626765555,0.174650350878954,0.169276319378322,0.172014778384844,0.172706147432602,0.0173042891811001,0.0188764307671219,0,0.0193555206584919,0,0.0193553748890753,0,0.0193553687151928,0,0.0192292175400053,0.0194149862148016,0.0192951716047314,0.0196083954075466,0.158077382453435,0.0181776980754488,0.158081571266257,0.0183486146307185,0.16235189706617,0.0181407900894263,0.162351951333543,0.0182825324764321
"2",2,0.1913158,0.179572666960222,0.218278083928093,0.209762766233233,0.212015526455142,0.216322342748473,0.0200478928888236,0.0213698020067572,0,0.0221333916484282,0,0.0221331151484371,0,0.0221329056348389,0,0.02207509294374,0.0222973242675227,0.0221259490207276,0.0215653567307162,0.212285404799308,0.0210064363122569,0.212291518917504,0.0212912898664944,0.2113284988944,0.0210357254820667,0.211341938786119,0.0213149460051638
"3",3,-3,-2.9587920272943,-2.49624750032329,-2.77086501983255,-2.80983211058114,-2.5013068993794,0.0445633007580026,0.151544328938853,0,0.156367223950781,0,0.156403234745628,0,0.156251009391692,0,0.153193522114513,0.0855121760046516,0.10744939785916,0.154171092155014,-2.67510184745363,0.103678862338484,-2.67499607961696,0.104340242477696,-2.64883821390186,0.111801616402907,-2.64851893300347,0.112564893135935
"4",4,2.3,2.38256792308382,2.97022787070988,2.98386470168626,3.13977054267812,2.95607167559307,0.0546602119775959,0.195405403533606,0,0.200509125986773,0,0.200560508618715,0,0.200507922091104,0,0.205184100381488,0.224572387566732,0.397355221945996,0.220213643902847,2.51841892750989,0.145097265916968,2.51842113904043,0.147920934408211,2.51876004690604,0.144895764337057,2.51871935445061,0.147165979435669
"5",5,-0.1303164,-0.142694562190862,-0.12005578611399,-0.117507564377113,-0.113708533496113,-0.11959640916513,0.0200452775408369,0.0216311978975861,0,0.0225199351926971,0,0.0225202716010919,0,0.0225198867547553,0,0.0225568306938109,0.0224848341097496,0.0224394530366208,0.0218421958218918,-0.121326744144256,0.0217182672210768,-0.121324518257447,0.0218960482920569,-0.118933372783117,0.0215840120749953,-0.118958319644009,0.0218070770032995
"6",6,0.1177383,0.0878616245935449,0.104706641895194,0.105071917522007,0.120430441588159,0.101673373095159,0.0177464789770523,0.0179689980580681,0,0.0185290349292672,0,0.0185336254998077,0,0.0185288790907031,0,0.0178679558005762,0.0193339755053524,0.0210301935467184,0.0192757986598998,0.111305523025085,0.0175721458580323,0.111404247706779,0.0184058192513393,0.111479414449539,0.0174455567980336,0.111603036863036,0.0183346587412204
"7",7,-54.85581,-57.0730282945678,-58.3666236994463,-58.4435707758101,-62.1169829533605,-58.4470618751131,1.39192636004848,1.6015071995087,0,1.71713219550407,0,1.71909194957774,0,1.71713219372963,0,1.707919520697,1.66179107201751,3.17432751300566,1.66854842766912,-58.9557525973421,2.06651718252605,-58.9462610856451,2.10141927188179,-56.9762588850457,0.962924201859493,-56.9672348434963,0.970891573085063
"8",8,44.78644,40.5386966630643,40.0256440876675,40.0365298255529,40.5892058555782,40.0666168135973,0.95153018043294,1.00270522323517,0,1.25347772250263,0,1.25353200910482,0,1.25347754195955,0,1.10035333936439,1.00602347993655,1.2077769239973,1.09392977210125,41.1652005768576,1.20253616484095,41.1644751898518,1.22503316062575,41.3866901821451,1.13290179394808,41.3916683478948,1.15753510669645
